"No.","Time","Source","Destination","Protocol","Length","Info"
"10347","27.822709","128.206.20.147","128.206.20.43","UDP","125","60857  >  50952 Len=83"
"10348","27.822763","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10349","27.822852","128.206.20.147","128.206.20.43","UDP","125","60857  >  50952 Len=83"
"10350","27.823113","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10351","27.823196","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10352","27.823535","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10353","27.823535","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10354","27.823767","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10355","27.823943","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10356","27.824435","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10357","27.824767","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10358","27.824854","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10359","27.825336","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10360","27.825336","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10361","27.825449","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10362","27.825595","128.206.20.147","128.206.20.43","UDP","614","60857  >  62901 Len=572"
"10363","27.825877","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10364","27.826138","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10365","27.826885","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10366","27.827278","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10367","27.827605","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10368","27.830018","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10369","27.835416","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10370","27.837421","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10371","27.837422","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10372","27.837424","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10373","27.837424","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10374","27.838154","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10375","27.838516","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10376","27.838984","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10377","27.839482","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10378","27.840617","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10379","27.840917","128.206.20.43","128.206.20.147","UDP","606","62901  >  60857 Len=564"
"10380","27.843252","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10381","27.843506","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10382","27.843930","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10383","27.843931","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10384","27.843931","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10385","27.843931","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10386","27.844139","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10387","27.844615","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
