"No.","Time","Source","Destination","Protocol","Length","Info"
"19817","386.297901","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19818","386.300045","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19819","386.301864","128.206.20.147","128.206.20.43","UDP","112","64513  >  62430 Len=70"
"19820","386.303549","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"19821","386.307139","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19822","386.308275","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19823","386.308354","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19824","386.309963","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19825","386.317183","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"19826","386.320170","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19827","386.321339","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"19828","386.328808","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19829","386.328809","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19830","386.331216","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"19831","386.340515","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19832","386.340515","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"19833","386.340516","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
