"No.","Time","Source","Destination","Protocol","Length","Info"
"2106","54.025498","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2107","54.029265","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2108","54.683146","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2109","54.684691","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2110","55.269213","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","Who has 128.206.20.43? Tell 128.206.20.147"
"2111","55.269540","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","128.206.20.43 is at 4c:cc:6a:64:16:69"
"2112","55.681542","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2113","55.683335","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2114","55.866200","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2115","55.867220","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2116","56.687493","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2117","56.689189","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2118","56.711486","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","Who has 128.206.20.147? Tell 128.206.20.43"
"2119","56.711499","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","128.206.20.147 is at 48:4d:7e:b6:d8:16"
"2120","57.687933","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2121","57.690903","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2122","57.694935","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2123","57.697675","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2124","57.702154","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2125","57.702642","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2126","57.706560","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2127","57.707471","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2128","57.711196","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2129","57.713674","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2130","58.002179","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2131","58.003336","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2132","58.584448","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"2133","58.687307","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2134","58.690672","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2135","59.211443","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"2136","59.686565","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2137","59.688322","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2138","59.917277","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
