"No.","Time","Source","Destination","Protocol","Length","Info"
"8409","33.689422","128.206.20.43","128.206.20.147","UDP","605","49640  >  61938 Len=563"
"8410","33.689959","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8411","33.698541","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8412","33.699966","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8413","33.701094","128.206.20.43","128.206.20.147","UDP","504","49640  >  61938 Len=462"
"8414","33.710703","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8415","33.719412","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8416","33.719972","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8417","33.720743","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8418","33.730015","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8419","33.740003","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8420","33.743120","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8421","33.748110","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8422","33.749971","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8423","33.759743","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8424","33.759958","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8425","33.762753","128.206.20.43","128.206.20.147","UDP","1133","49640  >  61938 Len=1091"
"8426","33.766749","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8427","33.769997","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8428","33.779979","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8429","33.788179","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8430","33.789125","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8431","33.789950","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8432","33.795341","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8433","33.800036","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8434","33.809846","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8435","33.809935","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8436","33.809965","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8437","33.809989","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8438","33.810618","128.206.20.147","128.206.20.43","UDP","93","61938  >  40102 Len=51"
"8439","33.811396","128.206.20.43","128.206.20.147","UDP","413","40102  >  61938 Len=371"
"8440","33.819995","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8441","33.827928","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8442","33.828930","128.206.20.43","128.206.20.147","UDP","143","49640  >  61938 Len=101"
"8443","33.830608","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8444","33.832373","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8445","33.832413","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8446","33.832426","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8447","33.833999","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8448","33.840020","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8449","33.850002","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8450","33.855075","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8451","33.859990","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8452","33.863996","128.206.20.43","128.206.20.147","UDP","641","49640  >  61938 Len=599"
"8453","33.865461","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8454","33.869982","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8455","33.871040","128.206.20.43","128.206.20.147","UDP","1085","49640  >  61938 Len=1043"
"8456","33.877234","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8457","33.879990","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8458","33.889980","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8459","33.900001","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8460","33.900421","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8461","33.902627","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8462","33.903122","128.206.20.43","128.206.20.147","UDP","83","49640  >  61938 Len=41"
"8463","33.903258","128.206.20.147","128.206.20.43","UDP","83","61938  >  49640 Len=41"
"8464","33.910033","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8465","33.915350","128.206.20.147","128.206.20.43","UDP","83","61938  >  49642 Len=41"
"8466","33.915372","128.206.20.147","128.206.20.43","UDP","83","61938  >  49637 Len=41"
"8467","33.915384","128.206.20.147","128.206.20.43","UDP","83","61938  >  59511 Len=41"
"8468","33.915395","128.206.20.147","128.206.20.43","UDP","83","61938  >  49640 Len=41"
"8469","33.915408","128.206.20.147","128.206.20.43","UDP","83","61938  >  49643 Len=41"
"8470","33.915419","128.206.20.147","128.206.20.43","UDP","83","61938  >  49636 Len=41"
